date,ticker,iv,hv,source
2026-05-12,ABBV,0.27462899,0.28540778,ibkr
2026-05-13,ABBV,0.27140646,0.28637612,ibkr
2026-05-14,ABBV,0.27153346,0.28540778,ibkr
2026-05-15,ABBV,0.25743689,0.28659837,ibkr
2026-05-18,ABBV,0.26821568,0.28528078,ibkr
2026-05-19,ABBV,0.26019906,0.28696348,ibkr
2026-05-20,ABBV,0.26229449,0.28245512,ibkr
2026-05-21,ABBV,0.25518271,0.28293135,ibkr
2026-05-22,ABBV,0.25227768,0.28461405,ibkr
2026-05-26,ABBV,0.27110485,0.28262974,ibkr
2026-05-27,ABBV,0.27358127,0.28082004,ibkr
2026-05-28,ABBV,0.25884973,0.27850237,ibkr
2026-05-29,ABBV,0.25126171,0.2799787,ibkr
2026-06-01,ABBV,0.27620056,0.28131215,ibkr
2026-06-02,ABBV,0.28126453,0.28658249,ibkr
2026-06-03,ABBV,0.27854999,0.28618563,ibkr
2026-06-04,ABBV,0.27416863,0.29358315,ibkr
2026-06-05,ABBV,0.26416769,0.29667868,ibkr
2026-06-08,ABBV,0.27072386,0.29886936,ibkr
2026-06-09,ABBV,0.26607263,0.29804389,ibkr
2026-06-10,ABBV,0.26367558,0.29750415,ibkr
2026-06-11,ABBV,0.25565895,0.26727909,ibkr
2026-06-12,ABBV,0.23454585,0.25278566,ibkr
2026-06-15,ABBV,0.24730896,0.25440486,ibkr
2026-06-16,ABBV,0.24903928,,ibkr
2026-06-08,ABBV,0.2919,0.2463,yf
2026-06-10,ABBV,0.3007,0.2449,yf
2026-06-14,ABBV,0.2704,0.2135,yf
2026-06-15,ABBV,0.2754,0.2135,yf
2025-06-17,ABNB,0.33984146,0.32596714,ibkr
2025-06-18,ABNB,0.32149053,0.32234776,ibkr
2025-06-20,ABNB,0.31601383,0.31929985,ibkr
2025-06-23,ABNB,0.30225063,0.3193316,ibkr
2025-06-24,ABNB,0.30618751,0.31610908,ibkr
2025-06-25,ABNB,0.27824837,0.28740796,ibkr
2025-06-26,ABNB,0.29172583,0.29304342,ibkr
2025-06-27,ABNB,0.30517154,0.2928688,ibkr
2025-06-30,ABNB,0.33512674,0.29221794,ibkr
2025-07-01,ABNB,0.35131873,0.29507535,ibkr
2025-07-02,ABNB,0.35382691,0.28904304,ibkr
2025-07-03,ABNB,0.34139717,0.28118516,ibkr
2025-07-07,ABNB,0.407197,0.27853412,ibkr
2025-07-08,ABNB,0.40714938,0.27734353,ibkr
2025-07-09,ABNB,0.39168761,0.27066036,ibkr
2025-07-10,ABNB,0.42043634,0.26756483,ibkr
2025-07-11,ABNB,0.41588036,0.26792994,ibkr
2025-07-14,ABNB,0.43494564,0.26831093,ibkr
2025-07-15,ABNB,0.40418084,0.25946883,ibkr
2025-07-16,ABNB,0.41929338,0.25953233,ibkr
2025-07-17,ABNB,0.41826153,0.25594469,ibkr
2025-07-18,ABNB,0.41911876,0.25299203,ibkr
2025-07-21,ABNB,0.41453102,0.25059498,ibkr
2025-07-22,ABNB,0.42711951,0.24227674,ibkr
2025-07-23,ABNB,0.41815041,0.24283235,ibkr
2025-07-24,ABNB,0.42397636,0.2451024,ibkr
2025-07-25,ABNB,0.41332456,0.24041942,ibkr
2025-07-28,ABNB,0.41634072,0.23926058,ibkr
2025-07-29,ABNB,0.41653121,0.24095915,ibkr
2025-07-30,ABNB,0.44478784,0.23384738,ibkr
2025-07-31,ABNB,0.43334232,0.23481572,ibkr
2025-08-01,ABNB,0.45336007,0.2426101,ibkr
2025-08-04,ABNB,0.45370931,0.24438805,ibkr
2025-08-05,ABNB,0.44324801,0.23795887,ibkr
2025-08-06,ABNB,0.44459734,0.23833986,ibkr
2025-08-07,ABNB,0.32077618,0.34574678,ibkr
2025-08-08,ABNB,0.26962852,0.33955572,ibkr
2025-08-11,ABNB,0.28726509,0.34161941,ibkr
2025-08-12,ABNB,0.27502585,0.3450483,ibkr
2025-08-13,ABNB,0.29204332,0.34325448,ibkr
2025-08-14,ABNB,0.27866111,0.3466675,ibkr
2025-08-15,ABNB,0.27940721,0.346604,ibkr
2025-08-18,ABNB,0.27788326,0.34549279,ibkr
2025-08-19,ABNB,0.28586814,0.34698499,ibkr
2025-08-20,ABNB,0.28670949,0.34962016,ibkr
2025-08-21,ABNB,0.29488486,0.34873119,ibkr
2025-08-22,ABNB,0.27285104,0.35176322,ibkr
2025-08-25,ABNB,0.27515284,0.34863594,ibkr
2025-08-26,ABNB,0.27888335,0.34808033,ibkr
2025-08-27,ABNB,0.30931479,0.34854069,ibkr
2025-08-28,ABNB,0.26737434,0.3482867,ibkr
2025-08-29,ABNB,0.26712034,0.34844545,ibkr
2025-09-02,ABNB,0.3232526,0.35357291,ibkr
2025-09-03,ABNB,0.2911861,0.35265219,ibkr
2025-09-04,ABNB,0.29148771,0.35242995,ibkr
2025-09-05,ABNB,0.30079018,0.35625571,ibkr
2025-09-08,ABNB,0.29323391,0.35917661,ibkr
2025-09-09,ABNB,0.29123372,0.35852576,ibkr
2025-09-10,ABNB,0.28610626,0.35277919,ibkr
2025-09-11,ABNB,0.28401082,0.35160447,ibkr
2025-09-12,ABNB,0.28267736,0.34946142,ibkr
2025-09-15,ABNB,0.29886936,0.34465144,ibkr
2025-09-16,ABNB,0.31561697,0.34471494,ibkr
2025-09-17,ABNB,0.29393239,0.34519117,ibkr
2025-09-18,ABNB,0.31309292,0.342683,ibkr
2025-09-19,ABNB,0.30486992,0.23246629,ibkr
2025-09-22,ABNB,0.30836232,0.23606981,ibkr
2025-09-23,ABNB,0.30769559,0.23662541,ibkr
2025-09-24,ABNB,0.31623607,0.23641905,ibkr
2025-09-25,ABNB,0.33185659,0.23394262,ibkr
2025-09-26,ABNB,0.31207695,0.22968825,ibkr
2025-09-29,ABNB,0.32807845,0.22857704,ibkr
2025-09-30,ABNB,0.31928398,0.23046611,ibkr
2025-10-01,ABNB,0.34895343,0.2275452,ibkr
2025-10-02,ABNB,0.35846226,0.22532276,ibkr
2025-10-03,ABNB,0.38638552,0.2266086,ibkr
2025-10-06,ABNB,0.42057921,0.22606887,ibkr
2025-10-07,ABNB,0.44513708,0.22671972,ibkr
2025-10-08,ABNB,0.46258316,0.225926,ibkr
2025-10-09,ABNB,0.46140845,0.22602124,ibkr
2025-10-10,ABNB,0.47058391,0.23386325,ibkr
2025-10-13,ABNB,0.45764619,0.23397437,ibkr
2025-10-14,ABNB,0.42084908,0.24210212,ibkr
2025-10-15,ABNB,0.45312195,0.2468486,ibkr
2025-10-16,ABNB,0.50330127,0.25599231,ibkr
2025-10-17,ABNB,0.47920377,0.24953139,ibkr
2025-10-20,ABNB,0.46848848,0.24780107,ibkr
2025-10-21,ABNB,0.45467765,0.2498965,ibkr
2025-10-22,ABNB,0.46051947,0.2491504,ibkr
2025-10-23,ABNB,0.44529582,0.24953139,ibkr
2025-10-24,ABNB,0.42629403,0.24973776,ibkr
2025-10-27,ABNB,0.43826341,0.25142046,ibkr
2025-10-28,ABNB,0.43588224,0.25099184,ibkr
2025-10-29,ABNB,0.4580113,0.25137283,ibkr
2025-10-30,ABNB,0.46856785,0.25534146,ibkr
2025-10-31,ABNB,0.45863041,0.25294441,ibkr
2025-11-03,ABNB,0.46345626,0.24895991,ibkr
2025-11-04,ABNB,0.46085284,0.24935677,ibkr
2025-11-05,ABNB,0.46963144,0.24613424,ibkr
2025-11-06,ABNB,0.49118902,0.2506426,ibkr
2025-11-07,ABNB,0.34028595,0.30337772,ibkr
2025-11-10,ABNB,0.30821944,0.30661612,ibkr
2025-11-11,ABNB,0.34130192,0.30809245,ibkr
2025-11-12,ABNB,0.30817182,0.30882268,ibkr
2025-11-13,ABNB,0.31649006,0.30891792,ibkr
2025-11-14,ABNB,0.30229825,0.31114035,ibkr
2025-11-17,ABNB,0.28893192,0.31463275,ibkr
2025-11-18,ABNB,0.33257094,0.31828388,ibkr
2025-11-19,ABNB,0.33142798,0.31782352,ibkr
2025-11-20,ABNB,0.33606333,0.32225251,ibkr
2025-11-21,ABNB,0.34398471,0.32153816,ibkr
2025-11-24,ABNB,0.30306023,0.32147466,ibkr
2025-11-25,ABNB,0.32472893,0.3137279,ibkr
2025-11-26,ABNB,0.27242243,0.30848931,ibkr
2025-11-28,ABNB,0.28932878,0.2992821,ibkr
2025-12-01,ABNB,0.32393521,0.30217126,ibkr
2025-12-02,ABNB,0.28675711,0.30304436,ibkr
2025-12-03,ABNB,0.28563002,0.30391745,ibkr
2025-12-04,ABNB,0.2958532,0.30445719,ibkr
2025-12-05,ABNB,0.26707272,0.30748922,ibkr
2025-12-08,ABNB,0.28343934,0.30950528,ibkr
2025-12-09,ABNB,0.28120103,0.310426,ibkr
2025-12-10,ABNB,0.26835856,0.31523598,ibkr
2025-12-11,ABNB,0.27170808,0.314347,ibkr
2025-12-12,ABNB,0.26715209,0.31287068,ibkr
2025-12-15,ABNB,0.28416957,0.31626782,ibkr
2025-12-16,ABNB,0.27581957,0.31461687,ibkr
2025-12-17,ABNB,0.27723241,0.3159662,ibkr
2025-12-18,ABNB,0.26550114,0.31545822,ibkr
2025-12-19,ABNB,0.25042036,0.31485499,ibkr
2025-12-22,ABNB,0.23930821,0.26553289,ibkr
2025-12-23,ABNB,0.24141952,0.26178651,ibkr
2025-12-24,ABNB,0.24492778,0.25946883,ibkr
2025-12-26,ABNB,0.24881704,0.25780201,ibkr
2025-12-29,ABNB,0.25589707,0.25518271,ibkr
2025-12-30,ABNB,0.25405562,0.25118234,ibkr
2025-12-31,ABNB,0.24810268,0.24262598,ibkr
2026-01-02,ABNB,0.28805882,0.23941933,ibkr
2026-01-05,ABNB,0.27299391,0.24830905,ibkr
2026-01-06,ABNB,0.26627899,0.24148301,ibkr
2026-01-07,ABNB,0.27856586,0.23656192,ibkr
2026-01-08,ABNB,0.29464674,0.24140364,ibkr
2026-01-09,ABNB,0.29164646,0.24203862,ibkr
2026-01-12,ABNB,0.3248718,0.2451659,ibkr
2026-01-13,ABNB,0.35885912,0.24889641,ibkr
2026-01-14,ABNB,0.38382973,0.26739021,ibkr
2026-01-15,ABNB,0.3846552,0.27024762,ibkr
2026-01-16,ABNB,0.37168573,0.26893004,ibkr
2026-01-20,ABNB,0.41745193,0.27981995,ibkr
2026-01-21,ABNB,0.42288102,0.2837092,ibkr
2026-01-22,ABNB,0.41311819,0.28604276,ibkr
2026-01-23,ABNB,0.41127675,0.28467755,ibkr
2026-01-26,ABNB,0.42702426,0.28194713,ibkr
2026-01-27,ABNB,0.43775543,0.28116928,ibkr
2026-01-28,ABNB,0.43034203,0.28051843,ibkr
2026-01-29,ABNB,0.44535932,0.27775626,ibkr
2026-01-30,ABNB,0.46625017,0.27864524,ibkr
2026-02-02,ABNB,0.43323119,0.27750227,ibkr
2026-02-03,ABNB,0.58781715,0.30753684,ibkr
2026-02-04,ABNB,0.45443954,0.31642657,ibkr
2026-02-05,ABNB,0.52149346,0.31872837,ibkr
2026-02-06,ABNB,0.50152333,0.32164928,ibkr
2026-02-09,ABNB,0.4670439,0.32225251,ibkr
2026-02-10,ABNB,0.48563294,0.32537979,ibkr
2026-02-11,ABNB,0.48215643,0.33250744,ibkr
2026-02-12,ABNB,0.52522397,0.34285762,ibkr
2026-02-13,ABNB,0.38279788,0.43510439,ibkr
2026-02-17,ABNB,0.36422471,0.44180343,ibkr
2026-02-18,ABNB,0.32282399,0.43980324,ibkr
2026-02-19,ABNB,0.30998152,0.44183518,ibkr
2026-02-20,ABNB,0.32204614,0.44320039,ibkr
2026-02-23,ABNB,0.3685902,0.45643972,ibkr
2026-02-24,ABNB,0.36485969,0.45736045,ibkr
2026-02-25,ABNB,0.31244206,0.45996387,ibkr
2026-02-26,ABNB,0.34519117,0.45993212,ibkr
2026-02-27,ABNB,0.34977891,0.45156625,ibkr
2026-03-02,ABNB,0.36638364,0.47007593,ibkr
2026-03-03,ABNB,0.39111612,0.47531451,ibkr
2026-03-04,ABNB,0.38722687,0.47267935,ibkr
2026-03-05,ABNB,0.36290712,0.47202849,ibkr
2026-03-06,ABNB,0.38913181,0.4724571,ibkr
2026-03-09,ABNB,0.38089294,0.47942601,ibkr
2026-03-10,ABNB,0.38082944,0.48255329,ibkr
2026-03-11,ABNB,0.36876482,0.48328352,ibkr
2026-03-12,ABNB,0.3740669,0.49077629,ibkr
2026-03-13,ABNB,0.39719606,0.49306221,ibkr
2026-03-16,ABNB,0.38454408,0.4933797,ibkr
2026-03-17,ABNB,0.36917755,0.4935067,ibkr
2026-03-18,ABNB,0.38232165,0.4764416,ibkr
2026-03-19,ABNB,0.37620996,0.47036167,ibkr
2026-03-20,ABNB,0.39110025,0.46931395,ibkr
2026-03-23,ABNB,0.37035227,0.47144113,ibkr
2026-03-24,ABNB,0.38402022,0.47275872,ibkr
2026-03-25,ABNB,0.37441614,0.47298096,ibkr
2026-03-26,ABNB,0.39806916,0.47259997,ibkr
2026-03-27,ABNB,0.4579478,0.47315558,ibkr
2026-03-30,ABNB,0.47733058,0.39316394,ibkr
2026-03-31,ABNB,0.47013942,0.39087801,ibkr
2026-04-01,ABNB,0.46080521,0.39354492,ibkr
2026-04-02,ABNB,0.47561613,0.40076783,ibkr
2026-04-06,ABNB,0.48241042,0.39879939,ibkr
2026-04-07,ABNB,0.50114234,0.38292488,ibkr
2026-04-08,ABNB,0.47579075,0.40549843,ibkr
2026-04-09,ABNB,0.47833067,0.40543493,ibkr
2026-04-10,ABNB,0.4677265,0.4128007,ibkr
2026-04-13,ABNB,0.46932983,0.41445165,ibkr
2026-04-14,ABNB,0.48264854,0.39127487,ibkr
2026-04-15,ABNB,0.48082297,0.38592516,ibkr
2026-04-16,ABNB,0.46083696,0.38379798,ibkr
2026-04-17,ABNB,0.46607555,0.38443296,ibkr
2026-04-20,ABNB,0.46004324,0.38168667,ibkr
2026-04-21,ABNB,0.46390074,0.37309856,ibkr
2026-04-22,ABNB,0.4772512,0.37784504,ibkr
2026-04-23,ABNB,0.47256822,0.37908325,ibkr
2026-04-24,ABNB,0.47755282,0.37281282,ibkr
2026-04-27,ABNB,0.4725841,0.3734478,ibkr
2026-04-28,ABNB,0.47344132,0.37386053,ibkr
2026-04-29,ABNB,0.48206118,0.37563848,ibkr
2026-04-30,ABNB,0.45909077,0.37667032,ibkr
2026-05-01,ABNB,0.43818404,0.37608297,ibkr
2026-05-04,ABNB,0.47474303,0.37771804,ibkr
2026-05-05,ABNB,0.46090046,0.3735113,ibkr
2026-05-06,ABNB,0.47687022,0.37809903,ibkr
2026-05-07,ABNB,0.46802812,0.37859114,ibkr
2026-05-08,ABNB,0.36539942,0.39857714,ibkr
2026-05-11,ABNB,0.32642751,0.40689539,ibkr
2026-05-12,ABNB,0.32387171,0.40702238,ibkr
2026-05-13,ABNB,0.38517906,0.40203779,ibkr
2026-05-14,ABNB,0.33807939,0.39633884,ibkr
2026-05-15,ABNB,0.34080981,0.3887032,ibkr
2026-05-18,ABNB,0.35281094,0.39432278,ibkr
2026-05-19,ABNB,0.35420789,0.39989473,ibkr
2026-05-20,ABNB,0.32566553,0.38886194,ibkr
2026-05-21,ABNB,0.34098443,0.39092563,ibkr
2026-05-22,ABNB,0.34557216,0.38467107,ibkr
2026-05-26,ABNB,0.37128886,0.38013097,ibkr
2026-05-27,ABNB,0.36098631,0.37946424,ibkr
2026-05-28,ABNB,0.35098537,0.38246452,ibkr
2026-05-29,ABNB,0.3604307,0.38136918,ibkr
2026-06-01,ABNB,0.36911406,0.3807342,ibkr
2026-06-02,ABNB,0.38063895,0.3862109,ibkr
2026-06-03,ABNB,0.37128886,0.38638552,ibkr
2026-06-04,ABNB,0.37213021,0.38171842,ibkr
2026-06-05,ABNB,0.36674876,0.38117868,ibkr
2026-06-08,ABNB,0.37252708,0.37863876,ibkr
2026-06-09,ABNB,0.33650782,0.38097231,ibkr
2026-06-10,ABNB,0.37376529,0.38370273,ibkr
2026-06-11,ABNB,0.36633602,0.3806072,ibkr
2026-06-12,ABNB,0.33798415,0.38262326,ibkr
2026-06-15,ABNB,0.39570386,0.38832221,ibkr
2026-06-16,ABNB,0.3490963,,ibkr
2025-06-17,ABT,0.24751533,0.18912889,ibkr
2025-06-18,ABT,0.24997588,0.18574762,ibkr
2025-06-20,ABT,0.25219831,0.18471577,ibkr
2025-06-23,ABT,0.24892816,0.18238222,ibkr
2025-06-24,ABT,0.23981619,0.19674865,ibkr
2025-06-25,ABT,0.23705403,0.18269971,ibkr
2025-06-26,ABT,0.23689528,0.18958925,ibkr
2025-06-27,ABT,0.23637142,0.18968449,ibkr
2025-06-30,ABT,0.23687941,0.18565237,ibkr
2025-07-01,ABT,0.23418074,0.18504914,ibkr
2025-07-02,ABT,0.23792712,0.18770018,ibkr
2025-07-03,ABT,0.23689528,0.18830341,ibkr
2025-07-07,ABT,0.24438805,0.18611273,ibkr
2025-07-08,ABT,0.23697465,0.18708108,ibkr
2025-07-09,ABT,0.23483159,0.18801767,ibkr
2025-07-10,ABT,0.2428641,0.18744619,ibkr
2025-07-11,ABT,0.23887959,0.1886844,ibkr
2025-07-14,ABT,0.24313396,0.18870028,ibkr
2025-07-15,ABT,0.24418168,0.18803355,ibkr
2025-07-16,ABT,0.24534052,0.19068459,ibkr
2025-07-17,ABT,0.20709883,0.22857704,ibkr
2025-07-18,ABT,0.19389124,0.23886372,ibkr
2025-07-21,ABT,0.19274827,0.24749945,ibkr
2025-07-22,ABT,0.1912402,0.24688035,ibkr
2025-07-23,ABT,0.18785893,0.24845192,ibkr
2025-07-24,ABT,0.18924001,0.24832493,ibkr
2025-07-25,ABT,0.17839772,0.24676922,ibkr
2025-07-28,ABT,0.18765256,0.24692797,ibkr
2025-07-29,ABT,0.18258859,0.24699147,ibkr
2025-07-30,ABT,0.18404904,0.24641999,ibkr
2025-07-31,ABT,0.18879552,0.25118234,ibkr
2025-08-01,ABT,0.19552631,0.25156333,ibkr
2025-08-04,ABT,0.18319182,0.25192844,ibkr
2025-08-05,ABT,0.1832077,0.25283329,ibkr
2025-08-06,ABT,0.18316007,0.24148301,ibkr
2025-08-07,ABT,0.18393792,0.2404353,ibkr
2025-08-08,ABT,0.16849203,0.23646667,ibkr
2025-08-11,ABT,0.1848269,0.23883197,ibkr
2025-08-12,ABT,0.17976293,0.24000668,ibkr
2025-08-13,ABT,0.18549362,0.24081628,ibkr
2025-08-14,ABT,0.1976535,0.2395622,ibkr
2025-08-15,ABT,0.18379505,0.24027655,ibkr
2025-08-18,ABT,0.18595399,0.23997494,ibkr
2025-08-19,ABT,0.18730332,0.24172113,ibkr
2025-08-20,ABT,0.18539838,0.24189575,ibkr
2025-08-21,ABT,0.18562062,0.24119727,ibkr
2025-08-22,ABT,0.17414335,0.24200687,ibkr
2025-08-25,ABT,0.18142975,0.24208624,ibkr
2025-08-26,ABT,0.18222348,0.24086391,ibkr
2025-08-27,ABT,0.17960418,0.23757788,ibkr
2025-08-28,ABT,0.18019154,0.19984418,ibkr
2025-08-29,ABT,0.18006454,0.18784305,ibkr
2025-09-02,ABT,0.18825579,0.17601654,ibkr
2025-09-03,ABT,0.18279496,0.17625466,ibkr
2025-09-04,ABT,0.18257271,0.16785705,ibkr
2025-09-05,ABT,0.18208061,0.16830153,ibkr
2025-09-08,ABT,0.19247841,0.16909526,ibkr
2025-09-09,ABT,0.19251016,0.16896826,ibkr
2025-09-10,ABT,0.21109921,0.17522282,ibkr
2025-09-11,ABT,0.20744807,0.17450846,ibkr
2025-09-12,ABT,0.21011499,0.17280989,ibkr
2025-09-15,ABT,0.23270441,0.17419097,ibkr
2025-09-16,ABT,0.2370699,0.17558793,ibkr
2025-09-17,ABT,0.23940345,0.17354012,ibkr
2025-09-18,ABT,0.23972094,0.17627054,ibkr
2025-09-19,ABT,0.21700452,0.17898508,ibkr
2025-09-22,ABT,0.22765632,0.1790327,ibkr
2025-09-23,ABT,0.23618093,0.17609592,ibkr
2025-09-24,ABT,0.24343558,0.17784211,ibkr
2025-09-25,ABT,0.25237293,0.1782866,ibkr
2025-09-26,ABT,0.25492872,0.1780961,ibkr
2025-09-29,ABT,0.2516427,0.17712776,ibkr
2025-09-30,ABT,0.25159508,0.17857234,ibkr
2025-10-01,ABT,0.25559545,0.19966956,ibkr
2025-10-02,ABT,0.26019906,0.20330482,ibkr
2025-10-03,ABT,0.25996094,0.20452716,ibkr
2025-10-06,ABT,0.26172301,0.20287621,ibkr
2025-10-07,ABT,0.26073879,0.20408267,ibkr
2025-10-08,ABT,0.25910372,0.20674959,ibkr
2025-10-09,ABT,0.26429468,0.20776556,ibkr
2025-10-10,ABT,0.27221606,0.20914664,ibkr
2025-10-13,ABT,0.26323109,0.2104801,ibkr
2025-10-14,ABT,0.25567482,0.20943238,ibkr
2025-10-15,ABT,0.21246441,0.2539445,ibkr
2025-10-16,ABT,0.21856022,0.25927834,ibkr
2025-10-17,ABT,0.19568506,0.26078642,ibkr
2025-10-20,ABT,0.18917651,0.26034193,ibkr
2025-10-21,ABT,0.18262034,0.26024668,ibkr
2025-10-22,ABT,0.18789068,0.25573832,ibkr
2025-10-23,ABT,0.19225616,0.25529384,ibkr
2025-10-24,ABT,0.18768431,0.25548433,ibkr
2025-10-27,ABT,0.19819323,0.25535733,ibkr
2025-10-28,ABT,0.19820911,0.2557542,ibkr
2025-10-29,ABT,0.19414523,0.25665904,ibkr
2025-10-30,ABT,0.19700264,0.25619868,ibkr
2025-10-31,ABT,0.19792336,0.25521446,ibkr
2025-11-03,ABT,0.20359056,0.25402387,ibkr
2025-11-04,ABT,0.20286034,0.254008,ibkr
2025-11-05,ABT,0.19616129,0.25354764,ibkr
2025-11-06,ABT,0.20463828,0.25156333,ibkr
2025-11-07,ABT,0.20079665,0.25249992,ibkr
2025-11-10,ABT,0.20565425,0.25330952,ibkr
2025-11-11,ABT,0.20522564,0.25253167,ibkr
2025-11-12,ABT,0.20262222,0.23381563,ibkr
2025-11-13,ABT,0.20897202,0.2290374,ibkr
2025-11-14,ABT,0.20982924,0.22857704,ibkr
2025-11-17,ABT,0.21563931,0.22889453,ibkr
2025-11-18,ABT,0.21730614,0.23114871,ibkr
2025-11-19,ABT,0.2369429,0.24726133,ibkr
2025-11-20,ABT,0.22973588,0.25754802,ibkr
2025-11-21,ABT,0.21557582,0.2613579,ibkr
2025-11-24,ABT,0.19624067,0.26305647,ibkr
2025-11-25,ABT,0.20992449,0.26505666,ibkr
2025-11-26,ABT,0.20078078,0.22295746,ibkr
2025-11-28,ABT,0.19173231,0.21535357,ibkr
2025-12-01,ABT,0.19476434,0.21422648,ibkr
2025-12-02,ABT,0.19298639,0.21800462,ibkr
2025-12-03,ABT,0.19038297,0.21956032,ibkr
2025-12-04,ABT,0.19071634,0.21879834,ibkr
2025-12-05,ABT,0.19487546,0.21744901,ibkr
2025-12-08,ABT,0.19141482,0.2145916,ibkr
2025-12-09,ABT,0.19628829,0.2138455,ibkr
2025-12-10,ABT,0.18636672,0.21387724,ibkr
2025-12-11,ABT,0.1901766,0.21511546,ibkr
2025-12-12,ABT,0.18709695,0.213782,ibkr
2025-12-15,ABT,0.19103383,0.21854435,ibkr
2025-12-16,ABT,0.19362137,0.21871897,ibkr
2025-12-17,ABT,0.19865359,0.21811574,ibkr
2025-12-18,ABT,0.1902401,0.2169569,ibkr
2025-12-19,ABT,0.18414429,0.21903646,ibkr
2025-12-22,ABT,0.19322451,0.2201953,ibkr
2025-12-23,ABT,0.19976481,0.2184491,ibkr
2025-12-24,ABT,0.20519389,0.21797287,ibkr
2025-12-26,ABT,0.21001974,0.21684578,ibkr
2025-12-29,ABT,0.22265585,0.21665528,ibkr
2025-12-30,ABT,0.22484653,0.2160203,ibkr
2025-12-31,ABT,0.21914758,0.21433761,ibkr
2026-01-02,ABT,0.22962476,0.21225804,ibkr
2026-01-05,ABT,0.23040261,0.1968439,ibkr
2026-01-06,ABT,0.24126077,0.18657309,ibkr
2026-01-07,ABT,0.24829318,0.18001692,ibkr
2026-01-08,ABT,0.25065848,0.17709601,ibkr
2026-01-09,ABT,0.2524523,0.17468308,ibkr
2026-01-12,ABT,0.26242149,0.17750875,ibkr
2026-01-13,ABT,0.25467473,0.18068365,ibkr
2026-01-14,ABT,0.25624631,0.18106464,ibkr
2026-01-15,ABT,0.25000762,0.17725475,ibkr
2026-01-16,ABT,0.24826143,0.17604829,ibkr
2026-01-20,ABT,0.25457948,0.17604829,ibkr
2026-01-21,ABT,0.24391181,0.17774686,ibkr
2026-01-22,ABT,0.21025786,0.39552924,ibkr
2026-01-23,ABT,0.20105064,0.40130756,ibkr
2026-01-26,ABT,0.20770206,0.40265689,ibkr
2026-01-27,ABT,0.20867041,0.40399035,ibkr
2026-01-28,ABT,0.20755919,0.40718113,ibkr
2026-01-29,ABT,0.20519389,0.40484757,ibkr
2026-01-30,ABT,0.20747982,0.40664139,ibkr
2026-02-02,ABT,0.21160719,0.40773673,ibkr
2026-02-03,ABT,0.22229073,0.41438815,ibkr
2026-02-04,ABT,0.23205356,0.41416591,ibkr
2026-02-05,ABT,0.22703721,0.41495964,ibkr
2026-02-06,ABT,0.21478209,0.41707095,ibkr
2026-02-09,ABT,0.22946601,0.41783292,ibkr
2026-02-10,ABT,0.22416393,0.41824566,ibkr
2026-02-11,ABT,0.22273522,0.4192775,ibkr
2026-02-12,ABT,0.23519671,0.4200236,ibkr
2026-02-13,ABT,0.23076772,0.42043634,ibkr
2026-02-17,ABT,0.23181544,0.41983311,ibkr
2026-02-18,ABT,0.21490909,0.41734081,ibkr
2026-02-19,ABT,0.22214786,0.41557874,ibkr
2026-02-20,ABT,0.21003561,0.41538825,ibkr
2026-02-23,ABT,0.22376706,0.41510251,ibkr
2026-02-24,ABT,0.22478303,0.41478502,ibkr
2026-02-25,ABT,0.22321146,0.41365793,ibkr
2026-02-26,ABT,0.21935395,0.41321344,ibkr
2026-02-27,ABT,0.22033817,0.41257846,ibkr
2026-03-02,ABT,0.22697371,0.41326106,ibkr
2026-03-03,ABT,0.24745183,0.41419766,ibkr
2026-03-04,ABT,0.24068929,0.41488026,ibkr
2026-03-05,ABT,0.24892816,0.4161026,ibkr
2026-03-06,ABT,0.25719878,0.22060804,ibkr
2026-03-09,ABT,0.24045117,0.2112262,ibkr
2026-03-10,ABT,0.2452929,0.21033723,ibkr
2026-03-11,ABT,0.24427693,0.20801955,ibkr
2026-03-12,ABT,0.26262786,0.20606699,ibkr
2026-03-13,ABT,0.27381939,0.21221042,ibkr
2026-03-16,ABT,0.26781882,0.20948001,ibkr
2026-03-17,ABT,0.25557958,0.20814655,ibkr
2026-03-18,ABT,0.27905797,0.19701852,ibkr
2026-03-19,ABT,0.29613894,0.19778049,ibkr
2026-03-20,ABT,0.29277355,0.19401824,ibkr
2026-03-23,ABT,0.30526679,0.19316101,ibkr
2026-03-24,ABT,0.31199758,0.19606605,ibkr
2026-03-25,ABT,0.3040127,0.19932032,ibkr
2026-03-26,ABT,0.31388664,0.19922507,ibkr
2026-03-27,ABT,0.33484099,0.19906633,ibkr
2026-03-30,ABT,0.32741172,0.20030454,ibkr
2026-03-31,ABT,0.32514167,0.20757506,ibkr
2026-04-01,ABT,0.31872837,0.20833704,ibkr
2026-04-02,ABT,0.31774415,0.21013086,ibkr
2026-04-06,ABT,0.33331704,0.20984512,ibkr
2026-04-07,ABT,0.31915698,0.21011499,ibkr
2026-04-08,ABT,0.30188552,0.21170244,ibkr
2026-04-09,ABT,0.31225157,0.21243266,ibkr
2026-04-10,ABT,0.31326754,0.21633779,ibkr
2026-04-13,ABT,0.30548903,0.21848085,ibkr
2026-04-14,ABT,0.29578971,0.21849673,ibkr
2026-04-15,ABT,0.30660024,0.21767125,ibkr
2026-04-16,ABT,0.25503984,0.27347015,ibkr
2026-04-17,ABT,0.23549832,0.27251768,ibkr
